Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
7/9/2009,PearceRAAF,11.9,19.4,7.6,NA,5,ENE,56,NNW,WNW,20,30,85,52,1004.9,1005.8,8,4,14.3,18.4,Yes,15.4,Yes
5/9/2011,PerthAirport,9.7,26.7,0,3,9.7,NA,NA,S,SW,13,22,71,48,NA,1022.3,0,1,17.3,25.3,No,0,No
5/18/2009,MountGambier,8.2,13.1,0.8,0.8,0.1,E,15,WSW,SE,9,9,95,75,1025,1022,8,8,11.3,12.7,No,0,No
6/1/2011,Hobart,3,14.4,0,1.6,8.7,NNW,44,NW,NA,11,0,81,60,1027.6,1025.4,NA,NA,6.7,13.2,No,0,No
6/26/2010,MountGinini,0.6,3.5,28.2,NA,NA,WNW,57,WSW,SW,22,19,84,69,NA,NA,NA,NA,0.6,0.9,Yes,0,No
3/27/2009,MountGinini,7,18.1,0.2,NA,NA,NA,NA,NNE,NA,7,NA,99,NA,NA,NA,NA,NA,9,NA,No,0.2,No
5/15/2010,Cobar,6.2,20.9,0,2.6,NA,SW,20,ESE,SSE,6,7,50,25,1019.5,1016.7,1,1,14.2,19.8,No,0,No
12/4/2008,Brisbane,21.4,30.7,3.6,7.6,8.1,ESE,39,E,E,9,22,58,67,1014.2,1013.2,2,8,28.2,25.8,Yes,9.6,Yes
3/12/2009,Bendigo,17.2,21.9,14,6.6,NA,NE,33,ESE,ENE,15,17,97,81,1018.8,1017.1,7,8,17.3,20.1,Yes,0.2,No
10/6/2009,SydneyAirport,11.5,19.4,6.4,2.6,6.4,SSW,52,W,ESE,17,17,87,50,1020.5,1016.5,7,3,12.8,18.9,Yes,2,Yes
10/25/2010,Perth,12.7,24.9,0,7.2,12.4,SW,43,ESE,SW,7,26,59,46,1019.6,1018.1,0,0,19,22.2,No,0,No
1/23/2012,Wollongong,18,23,3.2,NA,NA,E,41,E,E,28,17,71,62,1023.5,1022,8,NA,21.4,23.2,Yes,0.2,No
7/21/2010,Portland,5.9,13.3,11.2,0.6,5.3,SSW,26,NW,WSW,7,11,NA,76,1030.6,1030.1,7,6,NA,12.7,Yes,1.6,Yes
10/10/2010,Brisbane,16,19.6,8,2,0,SE,44,S,SE,9,17,89,89,1023,1021.7,8,8,17.9,17.7,Yes,93.6,Yes
5/16/2011,Witchcliffe,13.4,22.2,0,NA,NA,N,30,NNE,WSW,11,6,63,74,NA,NA,NA,NA,18.1,19.4,No,12.8,Yes
8/27/2010,CoffsHarbour,6.3,21.6,0,3,10.8,W,33,NW,E,17,13,39,29,1011.8,1010.1,1,0,17.3,21.1,No,0,No
11/21/2010,AliceSprings,14.4,32,0,9.2,12.8,NW,70,ENE,E,19,15,27,17,1014.4,1010.3,2,4,26.5,31.3,No,0,No
9/11/2010,MountGinini,-3.4,6.8,8.2,NA,NA,NA,NA,SW,W,22,17,46,24,NA,NA,NA,NA,-1.2,6.1,Yes,NA,NA
11/13/2008,Brisbane,19.2,27.5,8.8,4.4,11,E,43,S,ESE,9,19,86,65,1017.7,1015.6,7,3,22.3,25.6,Yes,1,No
6/22/2010,Canberra,-0.2,13.1,0,1.6,3.6,E,26,ESE,ESE,9,11,86,72,1039.3,1037.3,4,7,6.9,11.1,No,0,No
10/23/2010,Tuggeranong,9.6,21.3,0.2,NA,NA,W,33,N,NW,7,17,77,57,1017.8,1014.8,NA,NA,16.4,19.4,No,2.4,Yes
2/4/2008,Canberra,18.2,22.6,1.8,8,0,ENE,33,SSE,ENE,7,13,92,76,1014.4,1011.5,8,8,18.5,22.1,Yes,9,Yes
9/23/2008,Darwin,23.8,32.5,0,7.2,8.3,ESE,39,NW,NNW,9,22,64,55,1014.3,1010.3,4,2,29.1,30.8,No,5.2,Yes
5/1/2010,Watsonia,5.8,19.8,0.6,0.4,10.3,N,48,ENE,NNW,7,20,100,52,1024.7,1021.7,1,1,9.7,19.4,No,0,No
12/2/2009,GoldCoast,18.6,25.2,0,NA,NA,S,50,S,SSE,31,31,60,76,1018,1017.4,NA,NA,22,21,No,0.4,No
12/19/2010,Williamtown,16.3,24.5,0,5.8,1.3,W,56,WNW,NNE,7,19,66,54,1004.6,998.9,8,7,20.5,22.8,No,6,Yes
12/25/2010,Brisbane,21.9,26.2,36.2,6.6,0.2,SSE,15,S,SSE,2,6,90,85,1014.8,1011.9,8,8,24.8,24.9,Yes,8.8,Yes
12/15/2009,Wollongong,17.6,24.4,0.6,NA,NA,NE,50,E,NE,7,39,73,74,NA,1019.4,6,6,21.5,22.9,No,0,No
10/27/2009,Launceston,8.2,19,0,NA,NA,NW,35,NW,NW,17,22,74,57,1029.3,1025.1,NA,NA,13.4,18.6,No,0,No
6/27/2011,Wollongong,9.9,17.5,0,NA,NA,WSW,33,SW,SE,17,20,49,53,1027.9,1027.7,NA,NA,16,16.8,No,0,No
11/23/2008,Adelaide,8.7,22.3,0,NA,12.1,WSW,39,SSW,WSW,9,20,49,38,1013.1,1007.8,NA,NA,14.8,20.9,No,0,No
3/10/2010,Woomera,13.1,24.7,0,10.8,10.3,SE,44,SE,SSE,22,20,52,23,1028.2,1026.4,1,5,15.6,22.9,No,0,No
1/22/2011,Witchcliffe,15.4,29,0,NA,NA,SSE,39,SSE,SW,7,22,62,48,1009.5,1009.8,NA,NA,24.2,25.6,No,NA,NA
1/11/2011,Melbourne,20.1,26.3,7,1,0,SE,33,ENE,ESE,9,9,87,72,1011.2,1008.9,NA,NA,22.6,24.4,Yes,15.4,Yes
5/5/2010,Melbourne,9.1,17.3,4.2,4,6,WSW,50,W,W,28,31,64,60,1015.3,1015.2,4,7,11.4,14.5,Yes,2.2,Yes
3/29/2009,Cairns,23.4,30.7,0.2,8.2,10.5,SE,56,SSE,ESE,24,30,65,58,1013.1,1010,2,2,27,28.7,No,0,No
1/9/2010,Witchcliffe,12.4,27,0,NA,NA,SW,43,N,WSW,13,22,44,56,1007.8,1008.8,NA,NA,25.2,23.2,No,0,No
5/18/2010,BadgerysCreek,10.6,18.1,0,NA,NA,NA,NA,SW,S,13,11,77,64,1018.9,1017.9,NA,NA,14,17.8,No,NA,NA
3/3/2010,PearceRAAF,15.9,33.8,0,NA,11.4,WSW,39,S,WSW,13,30,55,35,1014,1011.1,0,0,24.5,32.1,No,0,No
5/28/2009,PerthAirport,13,23.2,0,5.2,7.2,ENE,46,ENE,ENE,26,22,52,30,1019,1016.8,2,1,14.8,22.8,No,0,No
12/6/2011,Richmond,12.1,18.4,0.4,13.6,NA,SE,31,SSW,SSW,7,9,71,59,1020.6,1018.1,NA,NA,15.5,17.2,No,0,No
9/29/2011,Darwin,22.1,33.8,0,7.2,10.5,WNW,31,NNE,W,9,19,67,30,1013.5,1009.9,3,1,27.7,33,No,0,No
12/9/2008,Albury,9.7,31.9,0,NA,NA,NNW,80,SE,NW,7,28,42,9,1008.9,1003.6,NA,NA,18.3,30.2,No,1.4,Yes
1/13/2010,NorfolkIsland,17.6,24.1,0,8.4,11.5,SE,33,SE,SE,13,19,47,47,1017,1016,5,5,21.8,23,No,0,No
11/30/2011,CoffsHarbour,21.2,27.6,0,4.8,11.2,NNE,56,N,NNE,15,39,64,65,1016.8,1012.9,7,7,25.7,26.2,No,0,No
7/26/2009,NorahHead,9.9,14.3,0,NA,NA,N,35,NW,NNW,11,19,83,81,1019.2,1014.4,NA,NA,11.5,14,No,2.8,Yes
10/11/2010,Sale,5,25.5,0,5.8,10.3,E,37,N,E,6,24,87,25,1030.2,1025.5,1,1,12.8,24.6,No,0,No
7/22/2010,Townsville,18,25.7,0,5.8,9.7,ENE,31,SW,NE,11,24,52,42,1020.9,1018.1,7,1,20.9,24.1,No,0,No
9/28/2009,Darwin,23.6,33.9,0,6.8,9.7,WNW,35,E,N,15,19,64,49,1011.7,1007.2,1,1,28.3,32.5,No,0,No
11/15/2010,Albury,15.9,23.1,2.4,NA,NA,W,37,W,W,19,19,84,32,1014.3,1011.7,7,NA,16.7,22.6,Yes,0,No
11/30/2011,Richmond,20.6,30.2,0,4.6,NA,NW,39,NE,NW,13,17,76,47,1009.8,1009.6,NA,NA,25.3,29.7,No,0.8,No
12/2/2011,Hobart,5.8,18.9,0.4,3.8,11.9,NNE,28,NNW,SE,17,15,55,47,1024.6,1020.7,NA,NA,13,17.2,No,0,No
5/2/2010,WaggaWagga,7.4,22.3,0,2.2,10.2,ESE,15,ESE,NNE,7,6,83,37,1026.6,1024.1,3,5,12.2,21.7,No,0,No
3/23/2011,Sale,15.3,21.3,10,3.2,2,WSW,52,W,SE,20,19,81,79,1003,1002.7,6,8,16.4,18.6,Yes,17.6,Yes
1/19/2010,SalmonGums,13.6,37.9,0,NA,NA,SSE,43,SSW,SSE,15,24,52,27,NA,NA,NA,NA,25.5,33.7,No,0,No
2/17/2011,GoldCoast,23.1,28.9,7.2,NA,NA,ENE,30,S,ESE,15,19,81,72,1014.9,1012.7,NA,NA,26,28.3,Yes,0.2,No
7/17/2011,Williamtown,9.5,17.8,NA,NA,NA,NE,22,NA,ENE,0,9,98,71,1025.2,1021.4,8,NA,11.7,16.7,NA,6,Yes
7/23/2011,Hobart,1.4,11,0,1.4,6.1,S,22,NNW,ESE,17,9,81,52,1026.3,1023.6,NA,NA,2.9,8.7,No,0,No
7/17/2011,PearceRAAF,9.4,17.4,0,NA,6.5,E,37,E,ESE,15,13,68,52,1022.5,1020.2,NA,NA,12.3,16.8,No,0,No
8/23/2010,PearceRAAF,0.7,17.4,0,NA,9.8,ENE,30,ENE,S,13,15,51,50,1022.7,1021,1,5,11.8,16.2,No,0,No
3/13/2011,Walpole,11.7,23.5,0.2,NA,NA,ESE,46,ENE,SE,11,28,57,54,1024.5,1020.9,NA,NA,18.8,22.1,No,0,No
7/25/2010,Watsonia,4.1,14.1,0,1,6.5,SW,20,NE,SSW,6,13,100,71,1032.1,1030.7,2,5,5.9,14,No,0,No
1/1/2011,NorahHead,19.1,26.1,0,NA,NA,NE,41,NNE,NE,22,31,80,72,1014.1,1010.5,NA,NA,22.8,25.9,No,0.4,No
9/12/2009,Melbourne,13,29.9,0,9.8,6,N,83,N,N,43,46,NA,NA,1012.9,1006.2,7,7,17.9,29,No,0,No
8/6/2010,Ballarat,4,10.3,1.8,NA,NA,S,26,WSW,SW,11,20,99,72,1025.6,1024.2,7,8,5,9.2,Yes,0,No
9/8/2009,AliceSprings,6.5,23.2,0,7.4,11.3,ESE,30,ESE,SSE,13,11,26,15,1019.8,1015.6,0,0,15.8,22.7,No,0,No
2/21/2010,Cobar,20.9,34,0,8,12.4,N,31,NNW,WNW,9,6,51,25,1016.9,1014.2,1,2,25.8,33.1,No,0,No
1/13/2011,Darwin,24.9,31.4,13.4,7,4.8,W,57,W,W,24,31,85,70,1004.4,1002.1,7,6,27.7,30.5,Yes,3.8,Yes
12/1/2009,Walpole,12.8,21.2,0,NA,NA,SW,48,WNW,W,24,22,69,63,1012.3,1014.1,NA,NA,18.7,17.9,No,0,No
6/21/2011,Wollongong,11.9,20.6,0,NA,NA,W,100,N,WSW,33,39,58,51,1003.3,1002.8,NA,NA,14.6,12.4,No,0,No
3/5/2010,Adelaide,18,26,0,7.6,11.8,WNW,39,NNE,W,11,13,67,47,1006.6,1006.3,NA,NA,21.2,25,No,1.6,Yes
9/25/2010,Canberra,3.9,17.7,0,4,9.5,NW,44,NNW,NNW,17,30,74,44,1018.6,1015.9,7,5,11.6,16.5,No,0,No
5/21/2009,Woomera,10.7,22.1,0,3.8,10,ENE,43,E,ENE,6,26,77,38,1021.2,1017.8,0,1,14.6,21.2,No,0,No
10/22/2011,NorahHead,17.4,23.2,0,NA,NA,SSW,39,S,E,15,11,82,76,1024.5,1021.7,NA,NA,19.9,21.7,No,0.2,No
7/27/2010,Wollongong,9.3,16.9,0,NA,NA,S,17,S,N,7,6,66,63,1035.7,1032.7,2,3,14,16.4,No,0,No
8/14/2009,MountGambier,5.3,16.9,0.2,0.6,6,N,35,N,N,15,26,99,62,1019.3,1014.6,8,7,9.5,16.6,No,0.6,No
3/2/2011,PearceRAAF,21.8,33.1,0,NA,11.7,E,44,E,E,24,24,42,23,1012.8,1008.9,0,0,24.6,31.8,No,0,No
1/19/2010,Moree,10.8,27.3,0,13.2,13.2,SW,54,SSW,SW,17,26,28,19,1010.6,1008.8,0,0,19.8,26,No,0,No
10/20/2009,Albury,6.9,26.6,0,NA,NA,NNW,30,SE,S,7,17,71,31,1022.9,1018.4,NA,NA,13.4,25.8,No,0,No
2/20/2009,Sale,11.3,24.4,0,6.8,3.8,SW,41,NW,W,9,28,97,56,1011.5,1011.4,7,7,16.4,22.5,No,0.2,No
5/25/2009,Brisbane,14.8,23.7,2.2,2.4,3,SE,31,SW,SE,7,11,75,46,1023.1,1020.5,7,6,18.1,22.5,Yes,0,No
9/13/2009,SydneyAirport,13.9,32.7,0,8.2,10.9,NW,44,NNW,WNW,19,26,15,10,1019.3,1014.9,0,0,25,32.1,No,0,No
11/8/2011,Albury,16.7,30.1,0,NA,NA,WNW,39,SSE,WSW,7,13,72,43,1009.9,1009.6,NA,NA,22.7,28.8,No,0,No
8/3/2011,Brisbane,9.7,22.9,0,3.2,10,E,24,SW,ESE,4,9,73,43,1026.4,1024,1,2,15.5,21.7,No,0,No
7/14/2010,Brisbane,12.6,22.8,0,2.8,6.7,W,46,N,W,6,13,66,45,1017.8,1015.7,4,4,20.2,20,No,0,No
9/30/2009,Richmond,4.3,27.9,0,4.2,NA,E,20,ENE,ENE,4,11,55,18,1017.9,1011.6,NA,NA,16.6,27.2,No,0,No
4/29/2009,Ballarat,1.7,10,0,NA,NA,SSE,24,SSW,S,7,13,93,58,1023.2,1021.4,8,8,5,9.6,No,0,No
2/27/2010,Perth,21.5,37.9,0,13.6,11.5,ENE,41,E,E,19,19,47,20,1014.3,1012.1,1,0,26.6,37.4,No,0,No
12/27/2011,Newcastle,19,23.2,0,NA,NA,NA,NA,NA,SE,NA,15,75,65,NA,NA,6,8,20.5,21.2,No,0.8,No
8/5/2011,NorfolkIsland,14.1,17.7,0,5,8,SSE,52,SSE,S,24,24,68,60,1026,1023.9,7,1,15.8,16.9,No,0,No
5/3/2009,Canberra,4.4,18.5,0,1.8,9.6,N,17,ESE,NNW,6,7,79,38,1029.7,1026.1,0,1,8.9,18.4,No,0,No
2/27/2010,Newcastle,18.2,31.8,0,NA,NA,NA,NA,NE,SE,2,15,79,53,NA,NA,1,2,22,30.2,No,0,No
2/14/2010,SalmonGums,10.3,33,0,NA,NA,SE,41,E,ESE,17,17,66,25,NA,NA,NA,NA,20.7,32.1,No,0,No
12/29/2010,Hobart,11.3,23.5,0,6.4,10.3,WNW,61,NNW,NW,17,31,54,31,1008.5,1007.2,NA,NA,15.7,21.7,No,0,No
4/28/2009,Williamtown,5.4,22.5,0,5,10,NW,59,NW,W,28,26,46,35,1016.2,1014.3,2,4,18,21.6,No,0,No
9/10/2009,Brisbane,10.1,26.1,0,5.6,10.6,NW,22,SSW,NE,6,11,45,27,1019.3,1015.4,0,2,19.4,24.5,No,0,No
11/8/2011,SalmonGums,16,24.9,0,NA,NA,W,74,WNW,WSW,33,37,54,40,NA,NA,NA,NA,18.6,20.4,No,0,No
9/17/2009,CoffsHarbour,17.2,28.3,0,5,10.7,N,52,N,NNE,31,39,52,59,1022.2,1017.3,0,1,23.3,23.2,No,0,No
10/27/2009,WaggaWagga,9.9,24.4,0,8.8,6,ENE,44,E,E,20,17,49,39,1027.1,1023.7,7,6,14.6,21.8,No,0,No
1/24/2011,Witchcliffe,12.6,20.8,NA,NA,NA,S,43,SE,SSW,9,22,99,70,1012.6,1010.8,NA,NA,13.7,16.7,NA,NA,NA
7/6/2008,Adelaide,11.3,15.7,NA,NA,1.5,NNW,52,NNE,NNW,15,22,62,62,1019.5,1016.2,NA,NA,13,14.4,NA,16.2,Yes
12/19/2011,Williamtown,19.1,25.2,0,27.4,NA,NE,30,NNE,NE,13,11,69,74,1011.7,1008.8,8,8,21,23.6,No,11.6,Yes
10/19/2010,Richmond,6.6,16.2,0.6,NA,NA,SE,19,NA,WSW,0,2,91,79,1026.2,1026.5,NA,NA,11,15,No,2.4,Yes
11/25/2009,Sale,9.8,26.8,0,7,11.5,ESE,37,WNW,SE,7,26,48,49,1021.9,1018.6,5,7,19.6,23.7,No,0,No
11/18/2010,Ballarat,7.9,15.5,0.2,NA,NA,SW,43,W,SW,17,22,89,70,1015.5,1017.3,8,8,12,13.9,No,0.2,No
2/1/2011,Wollongong,21.6,32.8,0,NA,NA,NNE,56,SE,ENE,7,30,84,68,1011.2,1005.3,NA,NA,24,27.4,No,0,No
2/16/2010,Ballarat,13.5,25.9,0,NA,NA,SE,56,SE,ESE,39,24,68,36,1015.9,1015.6,0,NA,16,24.8,No,0,No
7/22/2011,Walpole,8.4,17.7,0.2,NA,NA,NW,41,NW,NW,20,9,69,91,1014.8,1013.8,NA,NA,12.7,13.1,No,2.8,Yes
10/29/2009,Hobart,9.9,20.2,0,2,10.9,N,33,NNW,NNE,19,19,61,51,1027.6,1023.3,3,6,12.9,18.7,No,0,No
9/2/2010,Moree,14.5,26.9,0,5.4,6,NNW,33,N,NNW,20,20,60,46,1019.4,1015.2,7,5,17.6,26.3,No,0,No
7/22/2010,GoldCoast,9.6,20,0,NA,NA,SSE,48,S,SSE,24,24,48,42,1024.9,1023.1,NA,NA,15.9,19.3,No,0,No
5/5/2010,Cobar,9.8,17.8,2.8,6,10.1,SW,44,SSW,SSW,20,19,57,32,1019,1018.5,1,0,13.1,16.9,Yes,0,No
12/14/2009,SalmonGums,23,42.4,0,NA,NA,N,59,NNE,NW,35,20,11,10,NA,NA,NA,NA,35,42.3,No,0.2,No
9/6/2011,Newcastle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/6/2009,Canberra,10.4,34.7,0,11.2,13.5,WNW,52,W,WNW,2,28,45,7,1012.1,1008.4,0,0,20.2,33.7,No,0,No
11/4/2011,WaggaWagga,5.5,27.7,0,7,13.2,S,22,E,WNW,15,11,57,25,1018.4,1014.8,0,1,16.2,26.3,No,0,No
1/19/2012,Portland,8.1,20.9,0.2,4.8,12.6,SSE,31,SE,S,17,19,70,66,1020.5,1020.4,6,5,16.6,18.9,No,0,No
3/8/2010,Townsville,24.4,33.4,0,7,11.1,NNE,24,SSW,NE,2,17,68,61,1011.8,1009,3,3,30.4,32,No,0,No
1/11/2011,Canberra,17.1,22.3,0.6,4.6,0.2,ENE,31,E,E,13,13,83,90,1014.7,1011.8,8,8,19.3,19.7,No,2.6,Yes
4/23/2010,Newcastle,13.2,30.5,0,NA,NA,NA,NA,NA,NA,0,0,66,32,NA,NA,0,1,21.6,30,No,0,No
11/10/2011,Portland,11.8,17.5,3,6,11.7,W,59,W,WNW,22,39,85,62,1013.4,1016.8,8,6,13.2,16.4,Yes,0.6,No
10/8/2011,Albury,8.7,21.8,0,NA,NA,WSW,33,SE,W,4,24,79,50,1012.2,1009.5,NA,NA,13.5,21.3,No,0,No
7/10/2009,Nuriootpa,9.6,14.1,1.6,2,0.3,NNE,43,NNE,NNE,9,20,85,76,1018.4,1013,8,8,10.7,11.3,Yes,15.4,Yes
12/17/2010,Woomera,15.7,23.7,0,13.2,7.3,WSW,43,SW,W,17,24,36,34,1009.2,1008.6,8,8,19.6,22.9,No,0,No
1/8/2011,Brisbane,21.1,27.3,11.6,2,2.1,SE,37,SSE,SSE,15,15,65,73,1008.1,1005.1,7,8,26.7,25.9,Yes,12.2,Yes
1/8/2010,GoldCoast,22.7,30.2,0.2,NA,NA,ESE,43,SSE,SE,28,28,76,65,1017.7,1016.8,NA,NA,25.6,28.4,No,3.4,Yes
8/21/2011,MelbourneAirport,4.4,19.1,0,2.2,9.6,N,30,N,WNW,22,13,71,37,1036.6,1034.8,1,4,10.5,18.8,No,0,No
9/20/2011,Ballarat,5.7,13.6,4.4,NA,NA,WSW,50,WSW,W,24,26,97,60,1008.3,1011.6,7,4,7.2,12.1,Yes,0.6,No
7/12/2011,Albany,10,16,0.2,1.2,8.3,NA,NA,WNW,E,2,13,82,58,1023.1,1019.2,4,3,11.5,15,No,0,No
8/8/2009,Bendigo,-3.4,13.2,0,1.6,NA,NW,26,NA,NW,0,13,NA,46,1026,1022.4,1,6,5.1,12.7,No,0,No
9/28/2011,Walpole,7.3,16.7,5.8,NA,NA,W,43,WSW,W,7,20,70,56,1016.4,1016.7,NA,NA,14,15.9,Yes,0.2,No
5/4/2009,PerthAirport,11.4,28,0,4.4,9.9,ENE,33,ENE,NE,15,11,32,17,1026.4,1023.6,1,0,19.3,27,No,0,No
2/6/2010,PearceRAAF,15,26.4,NA,NA,6.6,WSW,44,W,W,15,22,58,39,1009.2,1009.5,1,NA,21.6,24.4,NA,NA,NA
12/7/2011,Launceston,10.1,22.2,0,NA,NA,NW,30,SW,NW,4,11,58,42,1017.7,1014.1,NA,NA,15.4,21.5,No,0,No
3/20/2011,PearceRAAF,13.9,30.5,0,NA,10.6,ESE,63,ESE,SE,26,15,53,26,1015.7,1011.1,NA,NA,21.4,29.2,No,0,No
5/6/2011,Williamtown,12.4,19.9,NA,NA,NA,S,39,W,SSW,15,22,74,53,1023.5,1020.2,8,NA,13.5,17.9,NA,NA,NA
1/21/2010,Williamtown,13.2,34.1,0,10.6,12.9,NE,33,WNW,SE,11,20,49,45,1011.4,1008.2,0,1,24.7,32.8,No,0,No
12/16/2009,MountGinini,12.9,25.7,0.2,NA,NA,W,41,WNW,WNW,19,20,46,33,NA,NA,NA,NA,18.3,24.3,No,0,No
12/22/2009,Perth,18.7,31.3,0,12.8,11.7,SSW,44,E,SW,11,20,48,45,1006.2,1003.4,0,7,24.5,27,No,0,No
9/16/2009,Wollongong,11.7,20.4,0,NA,NA,N,22,S,S,11,6,80,88,1023.2,1020.3,8,8,16.8,16.5,No,0.2,No
1/21/2010,MountGambier,8.2,27.8,0,3.6,7.1,WSW,30,ENE,ENE,9,7,65,29,1011.4,1009.1,7,7,17.4,26.2,No,0,No
3/30/2011,SydneyAirport,18.5,28.8,0,6.6,9.2,W,43,NW,E,17,15,70,45,1020,1016.2,1,7,21.5,26.8,No,1.6,Yes
4/21/2010,Dartmoor,12,23.7,3,0.2,7.4,ESE,24,E,NA,13,0,99,67,1021.2,1018.5,NA,NA,13.9,23.7,Yes,0,No
7/9/2011,Brisbane,9,20,0,4,10.1,W,33,W,W,13,15,41,28,1020.8,1016.9,0,0,13.7,19.7,No,0,No
11/17/2011,Watsonia,7.2,26.9,0,5.6,10.7,ENE,24,NE,NNE,7,11,73,41,1019.3,1014.5,4,7,14.7,26.3,No,0,No
9/11/2010,Sale,3.3,16.5,2.2,2,9.2,W,50,W,WSW,19,31,55,41,1016.3,1015.9,2,3,13,16.1,Yes,0,No
11/16/2011,Witchcliffe,7.7,21.4,0,NA,NA,NW,48,NW,NW,15,22,54,59,1012.7,1010.6,NA,NA,18.4,20.4,No,4.8,Yes
1/21/2009,AliceSprings,22.5,37,0,5.2,12.3,S,39,WNW,SW,9,19,68,27,1008.2,1003.7,6,3,28,35,No,0,No
1/20/2012,Portland,13.2,19.9,0,5.4,13.6,SSE,39,SE,SE,19,22,66,67,1019,1018.6,7,7,16.3,17.5,No,0,No
1/21/2010,Portland,6,23.3,0,3.6,7.1,SSW,26,NNE,E,7,13,80,45,1011.7,1009.6,7,5,14.2,22.5,No,0.4,No
6/24/2010,Sale,0.3,16.1,0,0.6,6.3,E,20,WNW,ESE,6,9,99,69,1027.8,1022.7,5,6,3.6,14.6,No,0,No
12/11/2011,Cobar,19.7,27.7,0.4,5.6,NA,SSW,52,SSW,SSW,9,11,83,83,1003.7,1002.8,7,7,21.1,20.8,No,2.4,Yes
7/16/2011,Townsville,17.6,25.4,0.6,5.2,4.6,E,41,SSE,ESE,9,20,66,67,1019.7,1016.9,1,8,22.2,23.1,No,0.4,No
5/31/2011,Ballarat,2.8,14.2,0.2,NA,NA,ESE,43,SE,W,13,11,98,56,1025.1,1023.2,0,NA,6.6,13.1,No,0,No
1/2/2010,SalmonGums,5.9,32,0,NA,NA,SE,46,NE,ESE,17,13,47,14,NA,NA,NA,NA,19.9,30.1,No,0,No
12/17/2009,Townsville,23.8,31.9,4.6,12.2,12,ENE,46,ESE,ENE,24,33,57,50,1016.7,1013.2,6,1,28.4,30.2,Yes,0,No
8/15/2008,Melbourne,9.9,14.2,0.2,2.2,1.4,WSW,50,WSW,SSE,26,19,77,80,1018.5,1015.9,7,7,11.4,13.1,No,2.2,Yes
2/7/2011,Witchcliffe,13.5,30.5,0,NA,NA,E,35,ENE,NE,20,11,49,30,NA,NA,NA,NA,20.8,29.7,No,0,No
2/8/2010,Albury,23,34,0,NA,NA,NNW,37,ESE,ESE,7,11,66,32,1020.8,1017.8,7,7,25.9,33.8,No,0,No
7/10/2009,Witchcliffe,11.3,14.9,13.8,NA,NA,SW,50,SW,SW,28,20,67,59,1005.3,1008.1,NA,NA,13.2,13.4,Yes,3,Yes
2/14/2011,Cobar,19.4,33.1,0,5.8,NA,ENE,50,E,ENE,20,15,64,40,1016.9,1015.3,2,7,23.5,30.5,No,0,No
6/1/2010,MountGinini,-0.4,7.2,0,NA,NA,WSW,20,SSW,WNW,7,7,95,79,NA,NA,NA,NA,1.7,5.1,No,0,No
5/27/2011,NorahHead,8.9,16.4,0.6,NA,NA,SSW,30,W,WSW,6,7,76,57,1019.1,1017.9,NA,NA,12,15.6,No,2.8,Yes
7/26/2011,PearceRAAF,11.3,19.9,1.2,NA,3.6,N,48,NNW,SSW,7,2,85,61,1016.5,1014.9,5,5,16.2,19.4,Yes,0,No
2/19/2010,Dartmoor,12.1,32.1,0,5.2,10.5,SSW,35,E,S,11,11,98,36,1020.7,1016.4,NA,NA,15,30.7,No,0,No
7/10/2011,MountGambier,8.4,12.5,0.4,1.6,1.4,WSW,61,W,SW,31,26,78,74,1014.5,1016,7,5,11.3,10.6,No,2,Yes
4/15/2010,Moree,11.7,28.7,0,5.2,9.8,NNE,28,NNE,SE,19,11,56,29,1021.6,1017.7,4,3,21.7,26.4,No,0,No
7/16/2010,Watsonia,6.2,14.1,1.2,2,1.3,NA,NA,NA,NNE,0,6,91,58,1028.1,1026.1,7,7,8.7,12.9,Yes,0,No
3/13/2010,NorfolkIsland,18.1,24.1,0.2,9,7.3,ESE,52,SE,SE,26,28,58,53,1023.1,1022.2,7,2,21.1,22.6,No,0.2,No
6/20/2011,Melbourne,11,16.2,2,1.8,1,N,76,N,N,24,33,75,58,1008.8,1003.7,6,7,12,15.2,Yes,7.2,Yes
9/26/2009,CoffsHarbour,14.4,31.5,0,6.4,8.7,WNW,70,NNW,WNW,26,31,30,15,1006.1,1002.2,0,7,25.4,29.6,No,0,No
10/14/2008,Darwin,26.5,34.8,0,7.6,8.1,N,41,NNW,NNW,13,22,62,54,1012.5,1008.4,4,5,30.5,32.6,No,57.6,Yes
10/24/2010,PearceRAAF,11.7,28.9,0,NA,12.4,SSW,50,SE,SW,9,31,38,24,1017.4,1013.8,NA,NA,21.2,27.6,No,0,No
5/23/2009,Adelaide,17.4,21.5,0,NA,3.4,NNE,48,NNE,NNE,22,17,53,47,1012.5,1009.9,NA,NA,18.2,20.9,No,7.8,Yes
2/2/2011,PerthAirport,17.2,33.8,0,8,13.2,E,59,SE,WSW,11,30,44,31,1009.1,1005.3,0,0,26.3,33.3,No,0,No
